3531CSTAD,Student31563,3,12,2003,Class3,Subject3,2024-05-14
2216CSTAD,Student31564,3,5,2009,Class2,Subject1,2024-05-14
6003CSTAD,Student31565,16,4,2009,Class1,Subject5,2024-05-14
8613CSTAD,Student31566,15,5,2001,Class1,Subject4,2024-05-14
2030CSTAD,Student31567,11,6,2009,Class2,Subject5,2024-05-14
6488CSTAD,Student31568,6,1,1994,Class1,Subject1,2024-05-14
6345CSTAD,Student31569,23,9,1995,Class1,Subject5,2024-05-14
2679CSTAD,Student31570,14,2,2006,Class1,Subject1,2024-05-14
6911CSTAD,Student31571,1,3,1994,Class3,Subject2,2024-05-14
1351CSTAD,Student31572,23,10,2003,Class4,Subject3,2024-05-14
3665CSTAD,Student31573,11,12,1998,Class5,Subject5,2024-05-14
5442CSTAD,Student31574,8,5,1994,Class1,Subject3,2024-05-14
9115CSTAD,Student31575,5,5,2004,Class3,Subject4,2024-05-14
4408CSTAD,Student31576,26,1,1991,Class2,Subject3,2024-05-14
5247CSTAD,Student31577,21,3,2009,Class5,Subject2,2024-05-14
1390CSTAD,Student31578,25,6,2009,Class4,Subject3,2024-05-14
9547CSTAD,Student31579,25,8,1991,Class3,Subject1,2024-05-14
4043CSTAD,Student31580,9,11,1992,Class4,Subject3,2024-05-14
9342CSTAD,Student31581,24,4,1993,Class3,Subject2,2024-05-14
7777CSTAD,Student31582,6,6,2008,Class4,Subject4,2024-05-14
7433CSTAD,Student31583,21,1,2003,Class5,Subject4,2024-05-14
2208CSTAD,Student31584,25,10,2004,Class5,Subject5,2024-05-14
7105CSTAD,Student31585,8,8,1999,Class1,Subject5,2024-05-14
2278CSTAD,Student31586,16,11,1999,Class3,Subject4,2024-05-14
7689CSTAD,Student31587,7,4,1991,Class4,Subject5,2024-05-14
1723CSTAD,Student31588,9,3,1997,Class4,Subject2,2024-05-14
3333CSTAD,Student31589,20,5,2003,Class1,Subject1,2024-05-14
4296CSTAD,Student31590,2,11,2005,Class2,Subject3,2024-05-14
5937CSTAD,Student31591,15,11,2002,Class5,Subject1,2024-05-14
9807CSTAD,Student31592,24,2,2000,Class5,Subject5,2024-05-14
4193CSTAD,Student31593,10,1,1997,Class1,Subject1,2024-05-14
5829CSTAD,Student31594,26,6,1993,Class4,Subject4,2024-05-14
1826CSTAD,Student31595,26,9,1997,Class3,Subject1,2024-05-14
6915CSTAD,Student31596,14,6,1992,Class5,Subject2,2024-05-14
2790CSTAD,Student31597,25,9,1991,Class1,Subject5,2024-05-14
9100CSTAD,Student31598,24,8,2006,Class4,Subject5,2024-05-14
1782CSTAD,Student31599,17,8,2009,Class1,Subject2,2024-05-14
3465CSTAD,Student31600,6,10,1994,Class3,Subject3,2024-05-14
8840CSTAD,Student31601,17,4,2007,Class2,Subject5,2024-05-14
6175CSTAD,Student31602,23,4,1999,Class3,Subject1,2024-05-14
3528CSTAD,Student31603,13,12,1992,Class3,Subject4,2024-05-14
5538CSTAD,Student31604,3,2,1997,Class2,Subject3,2024-05-14
2084CSTAD,Student31605,1,2,1992,Class2,Subject1,2024-05-14
3882CSTAD,Student31606,13,5,1998,Class5,Subject5,2024-05-14
9248CSTAD,Student31607,11,10,2003,Class3,Subject2,2024-05-14
1747CSTAD,Student31608,26,1,2006,Class5,Subject2,2024-05-14
5824CSTAD,Student31609,14,7,2008,Class4,Subject5,2024-05-14
9395CSTAD,Student31610,11,8,1991,Class4,Subject3,2024-05-14
4677CSTAD,Student31611,25,6,1996,Class1,Subject3,2024-05-14
2252CSTAD,Student31612,5,1,1999,Class2,Subject1,2024-05-14
1183CSTAD,Student31613,12,5,2002,Class4,Subject3,2024-05-14
4401CSTAD,Student31614,3,8,2004,Class4,Subject1,2024-05-14
9361CSTAD,Student31615,13,10,2004,Class4,Subject2,2024-05-14
1541CSTAD,Student31616,12,2,2007,Class2,Subject3,2024-05-14
9115CSTAD,Student31617,26,6,1992,Class3,Subject2,2024-05-14
8854CSTAD,Student31618,28,7,1993,Class4,Subject2,2024-05-14
8489CSTAD,Student31619,11,2,2008,Class5,Subject3,2024-05-14
6480CSTAD,Student31620,15,7,1995,Class3,Subject5,2024-05-14
2466CSTAD,Student31621,21,12,2000,Class3,Subject2,2024-05-14
7997CSTAD,Student31622,1,3,2008,Class2,Subject3,2024-05-14
5691CSTAD,Student31623,19,10,1991,Class4,Subject2,2024-05-14
5410CSTAD,Student31624,28,4,2006,Class3,Subject5,2024-05-14
6362CSTAD,Student31625,4,11,2005,Class5,Subject4,2024-05-14
7741CSTAD,Student31626,14,6,2009,Class3,Subject3,2024-05-14
9119CSTAD,Student31627,25,12,1992,Class4,Subject1,2024-05-14
1234CSTAD,Student31628,3,4,2004,Class3,Subject4,2024-05-14
4301CSTAD,Student31629,3,7,2002,Class2,Subject4,2024-05-14
6397CSTAD,Student31630,21,6,1994,Class3,Subject4,2024-05-14
6863CSTAD,Student31631,23,12,2003,Class1,Subject5,2024-05-14
3929CSTAD,Student31632,8,1,2008,Class1,Subject3,2024-05-14
5694CSTAD,Student31633,28,8,2000,Class4,Subject1,2024-05-14
1822CSTAD,Student31634,22,6,2002,Class3,Subject1,2024-05-14
3335CSTAD,Student31635,25,10,2008,Class4,Subject1,2024-05-14
3905CSTAD,Student31636,26,7,2008,Class5,Subject4,2024-05-14
7874CSTAD,Student31637,8,5,1999,Class2,Subject3,2024-05-14
1597CSTAD,Student31638,20,4,1996,Class2,Subject2,2024-05-14
6414CSTAD,Student31639,13,4,2005,Class4,Subject5,2024-05-14
6071CSTAD,Student31640,13,10,1991,Class2,Subject4,2024-05-14
5809CSTAD,Student31641,16,2,1996,Class5,Subject2,2024-05-14
6223CSTAD,Student31642,17,10,2000,Class2,Subject4,2024-05-14
8964CSTAD,Student31643,20,6,1999,Class3,Subject5,2024-05-14
5969CSTAD,Student31644,28,7,2000,Class1,Subject5,2024-05-14
8411CSTAD,Student31645,5,11,2003,Class3,Subject3,2024-05-14
6307CSTAD,Student31646,5,10,2008,Class5,Subject2,2024-05-14
4443CSTAD,Student31647,9,5,1996,Class5,Subject3,2024-05-14
6185CSTAD,Student31648,2,7,1996,Class1,Subject5,2024-05-14
3852CSTAD,Student31649,6,3,1993,Class5,Subject4,2024-05-14
3260CSTAD,Student31650,20,6,2007,Class2,Subject1,2024-05-14
4695CSTAD,Student31651,19,5,2004,Class1,Subject2,2024-05-14
5057CSTAD,Student31652,23,5,2000,Class3,Subject5,2024-05-14
3161CSTAD,Student31653,26,11,2001,Class4,Subject2,2024-05-14
8573CSTAD,Student31654,7,1,1999,Class3,Subject3,2024-05-14
5630CSTAD,Student31655,18,12,2006,Class5,Subject4,2024-05-14
2885CSTAD,Student31656,14,8,2009,Class2,Subject1,2024-05-14
2906CSTAD,Student31657,27,1,2006,Class5,Subject2,2024-05-14
3132CSTAD,Student31658,27,5,2009,Class2,Subject2,2024-05-14
3128CSTAD,Student31659,12,9,1995,Class1,Subject2,2024-05-14
1589CSTAD,Student31660,15,11,1997,Class1,Subject4,2024-05-14
4238CSTAD,Student31661,16,5,2009,Class3,Subject4,2024-05-14
4872CSTAD,Student31662,19,7,1993,Class5,Subject3,2024-05-14
2617CSTAD,Student31663,28,10,2008,Class4,Subject3,2024-05-14
8657CSTAD,Student31664,17,1,2004,Class1,Subject1,2024-05-14
2283CSTAD,Student31665,12,8,2006,Class1,Subject5,2024-05-14
9259CSTAD,Student31666,8,3,1998,Class2,Subject1,2024-05-14
7539CSTAD,Student31667,17,3,1999,Class3,Subject4,2024-05-14
9820CSTAD,Student31668,28,5,1997,Class3,Subject1,2024-05-14
1852CSTAD,Student31669,28,4,1998,Class4,Subject4,2024-05-14
9841CSTAD,Student31670,19,2,2003,Class3,Subject3,2024-05-14
6382CSTAD,Student31671,2,9,1994,Class2,Subject2,2024-05-14
2466CSTAD,Student31672,27,4,2001,Class2,Subject1,2024-05-14
8665CSTAD,Student31673,16,2,2005,Class3,Subject2,2024-05-14
9664CSTAD,Student31674,8,10,1994,Class2,Subject4,2024-05-14
7056CSTAD,Student31675,6,4,2005,Class2,Subject3,2024-05-14
1562CSTAD,Student31676,21,11,2007,Class4,Subject1,2024-05-14
1034CSTAD,Student31677,28,5,1996,Class3,Subject3,2024-05-14
5583CSTAD,Student31678,19,3,1991,Class1,Subject5,2024-05-14
9749CSTAD,Student31679,8,3,1994,Class2,Subject1,2024-05-14
2925CSTAD,Student31680,26,6,1999,Class2,Subject3,2024-05-14
7909CSTAD,Student31681,11,5,2007,Class2,Subject1,2024-05-14
3776CSTAD,Student31682,6,1,2004,Class5,Subject2,2024-05-14
2681CSTAD,Student31683,3,7,1998,Class4,Subject5,2024-05-14
3958CSTAD,Student31684,22,12,2009,Class4,Subject3,2024-05-14
4861CSTAD,Student31685,2,10,1991,Class5,Subject5,2024-05-14
6566CSTAD,Student31686,7,7,2001,Class3,Subject4,2024-05-14
3418CSTAD,Student31687,21,4,1992,Class3,Subject2,2024-05-14
7313CSTAD,Student31688,19,9,2006,Class5,Subject1,2024-05-14
2761CSTAD,Student31689,28,6,1995,Class4,Subject5,2024-05-14
1280CSTAD,Student31690,28,7,1996,Class1,Subject4,2024-05-14
5487CSTAD,Student31691,2,8,1992,Class1,Subject5,2024-05-14
6988CSTAD,Student31692,17,3,1997,Class5,Subject2,2024-05-14
6907CSTAD,Student31693,17,11,1993,Class2,Subject5,2024-05-14
7213CSTAD,Student31694,5,12,2009,Class1,Subject1,2024-05-14
9492CSTAD,Student31695,13,2,1996,Class4,Subject4,2024-05-14
3113CSTAD,Student31696,1,6,1993,Class3,Subject4,2024-05-14
8127CSTAD,Student31697,27,3,2008,Class4,Subject3,2024-05-14
1878CSTAD,Student31698,12,7,2001,Class5,Subject2,2024-05-14
5772CSTAD,Student31699,8,6,2005,Class1,Subject2,2024-05-14
7427CSTAD,Student31700,24,5,2004,Class4,Subject3,2024-05-14
7840CSTAD,Student31701,2,11,2002,Class5,Subject1,2024-05-14
7232CSTAD,Student31702,11,3,2001,Class3,Subject2,2024-05-14
2566CSTAD,Student31703,7,12,2001,Class1,Subject5,2024-05-14
5965CSTAD,Student31704,11,7,2000,Class2,Subject5,2024-05-14
9103CSTAD,Student31705,18,10,1991,Class4,Subject3,2024-05-14
2152CSTAD,Student31706,4,6,2007,Class1,Subject1,2024-05-14
9634CSTAD,Student31707,20,9,2009,Class2,Subject5,2024-05-14
5351CSTAD,Student31708,25,7,1991,Class1,Subject3,2024-05-14
2421CSTAD,Student31709,8,7,1991,Class3,Subject2,2024-05-14
8853CSTAD,Student31710,22,11,1994,Class4,Subject1,2024-05-14
9465CSTAD,Student31711,23,10,1999,Class4,Subject2,2024-05-14
2970CSTAD,Student31712,13,5,2007,Class4,Subject3,2024-05-14
1052CSTAD,Student31713,26,3,1998,Class2,Subject1,2024-05-14
5058CSTAD,Student31714,27,6,1993,Class1,Subject5,2024-05-14
9377CSTAD,Student31715,10,7,1995,Class4,Subject4,2024-05-14
4103CSTAD,Student31716,19,4,1993,Class5,Subject4,2024-05-14
5251CSTAD,Student31717,15,9,2005,Class2,Subject1,2024-05-14
5258CSTAD,Student31718,27,8,1991,Class1,Subject3,2024-05-14
3031CSTAD,Student31719,8,10,2001,Class5,Subject4,2024-05-14
2492CSTAD,Student31720,19,11,1992,Class1,Subject5,2024-05-14
3087CSTAD,Student31721,15,8,1993,Class4,Subject5,2024-05-14
4651CSTAD,Student31722,14,8,1994,Class3,Subject3,2024-05-14
6995CSTAD,Student31723,12,2,1996,Class5,Subject2,2024-05-14
2368CSTAD,Student31724,7,4,2006,Class4,Subject4,2024-05-14
3339CSTAD,Student31725,13,2,2009,Class3,Subject3,2024-05-14
9476CSTAD,Student31726,25,11,1996,Class5,Subject5,2024-05-14
1776CSTAD,Student31727,10,1,1998,Class4,Subject3,2024-05-14
2706CSTAD,Student31728,11,4,1992,Class1,Subject2,2024-05-14
9154CSTAD,Student31729,10,7,2003,Class2,Subject3,2024-05-14
7320CSTAD,Student31730,28,10,1991,Class3,Subject1,2024-05-14
4251CSTAD,Student31731,11,11,2001,Class1,Subject2,2024-05-14
3358CSTAD,Student31732,3,1,1992,Class2,Subject1,2024-05-14
9704CSTAD,Student31733,6,11,2007,Class3,Subject4,2024-05-14
1169CSTAD,Student31734,11,12,2003,Class4,Subject2,2024-05-14
9320CSTAD,Student31735,28,1,1999,Class1,Subject1,2024-05-14
4289CSTAD,Student31736,10,11,2002,Class4,Subject1,2024-05-14
4717CSTAD,Student31737,1,10,1993,Class2,Subject4,2024-05-14
7630CSTAD,Student31738,28,1,2007,Class4,Subject5,2024-05-14
6584CSTAD,Student31739,18,7,1992,Class2,Subject2,2024-05-14
3289CSTAD,Student31740,15,1,1997,Class2,Subject2,2024-05-14
7586CSTAD,Student31741,3,6,2009,Class4,Subject3,2024-05-14
5726CSTAD,Student31742,5,6,2009,Class4,Subject1,2024-05-14
3190CSTAD,Student31743,6,7,1995,Class3,Subject5,2024-05-14
8718CSTAD,Student31744,19,10,2000,Class1,Subject2,2024-05-14
7411CSTAD,Student31745,15,5,2009,Class1,Subject4,2024-05-14
1202CSTAD,Student31746,10,7,2009,Class4,Subject4,2024-05-14
8934CSTAD,Student31747,13,9,2003,Class2,Subject5,2024-05-14
7404CSTAD,Student31748,27,9,1994,Class3,Subject5,2024-05-14
4516CSTAD,Student31749,1,8,1996,Class3,Subject2,2024-05-14
5248CSTAD,Student31750,3,11,1997,Class1,Subject1,2024-05-14
2909CSTAD,Student31751,19,10,2004,Class1,Subject1,2024-05-14
8440CSTAD,Student31752,9,10,1996,Class1,Subject5,2024-05-14
1837CSTAD,Student31753,15,6,2007,Class4,Subject5,2024-05-14
8332CSTAD,Student31754,1,1,1993,Class5,Subject5,2024-05-14
4844CSTAD,Student31755,18,1,1990,Class1,Subject3,2024-05-14
4543CSTAD,Student31756,18,10,2008,Class2,Subject1,2024-05-14
6982CSTAD,Student31757,2,4,1991,Class5,Subject2,2024-05-14
2749CSTAD,Student31758,12,6,1990,Class4,Subject2,2024-05-14
2894CSTAD,Student31759,26,9,1995,Class5,Subject1,2024-05-14
1955CSTAD,Student31760,16,3,1996,Class2,Subject5,2024-05-14
7452CSTAD,Student31761,8,4,2003,Class5,Subject3,2024-05-14
2823CSTAD,Student31762,12,4,1998,Class4,Subject3,2024-05-14
7606CSTAD,Student31763,18,2,1996,Class3,Subject5,2024-05-14
9358CSTAD,Student31764,16,3,1990,Class1,Subject1,2024-05-14
2051CSTAD,Student31765,4,2,1996,Class5,Subject5,2024-05-14
5340CSTAD,Student31766,4,3,2009,Class5,Subject1,2024-05-14
5482CSTAD,Student31767,8,8,2004,Class1,Subject1,2024-05-14
3573CSTAD,Student31768,27,1,2008,Class4,Subject5,2024-05-14
2578CSTAD,Student31769,26,10,1999,Class3,Subject1,2024-05-14
1393CSTAD,Student31770,1,11,2007,Class5,Subject5,2024-05-14
7276CSTAD,Student31771,20,12,1994,Class4,Subject5,2024-05-14
1534CSTAD,Student31772,28,12,1996,Class1,Subject1,2024-05-14
3395CSTAD,Student31773,10,12,1997,Class3,Subject4,2024-05-14
5264CSTAD,Student31774,10,4,1992,Class2,Subject4,2024-05-14
8988CSTAD,Student31775,16,7,2001,Class2,Subject3,2024-05-14
4627CSTAD,Student31776,11,4,2008,Class5,Subject1,2024-05-14
5921CSTAD,Student31777,9,11,1993,Class2,Subject5,2024-05-14
7497CSTAD,Student31778,8,7,1993,Class5,Subject5,2024-05-14
1607CSTAD,Student31779,11,9,2001,Class2,Subject4,2024-05-14
3494CSTAD,Student31780,18,7,2005,Class2,Subject3,2024-05-14
5624CSTAD,Student31781,26,4,2004,Class1,Subject4,2024-05-14
8304CSTAD,Student31782,1,10,1994,Class5,Subject2,2024-05-14
5556CSTAD,Student31783,5,12,1990,Class5,Subject2,2024-05-14
4684CSTAD,Student31784,18,6,1990,Class1,Subject2,2024-05-14
5273CSTAD,Student31785,28,5,1994,Class4,Subject1,2024-05-14
5051CSTAD,Student31786,28,12,1991,Class1,Subject2,2024-05-14
6755CSTAD,Student31787,15,3,2007,Class4,Subject1,2024-05-14
6778CSTAD,Student31788,25,10,2004,Class4,Subject2,2024-05-14
9709CSTAD,Student31789,16,2,2000,Class4,Subject5,2024-05-14
9489CSTAD,Student31790,17,4,1997,Class5,Subject5,2024-05-14
6260CSTAD,Student31791,14,12,1995,Class5,Subject4,2024-05-14
2811CSTAD,Student31792,7,8,1999,Class3,Subject2,2024-05-14
5173CSTAD,Student31793,19,8,2007,Class3,Subject1,2024-05-14
8844CSTAD,Student31794,26,2,1992,Class5,Subject2,2024-05-14
1518CSTAD,Student31795,4,3,1990,Class3,Subject2,2024-05-14
3985CSTAD,Student31796,24,10,2006,Class2,Subject5,2024-05-14
4681CSTAD,Student31797,7,10,1990,Class3,Subject5,2024-05-14
9561CSTAD,Student31798,26,6,1994,Class5,Subject1,2024-05-14
3142CSTAD,Student31799,24,1,2003,Class3,Subject2,2024-05-14
7640CSTAD,Student31800,7,12,2009,Class3,Subject5,2024-05-14
5990CSTAD,Student31801,17,10,2007,Class4,Subject3,2024-05-14
3915CSTAD,Student31802,18,12,1991,Class1,Subject3,2024-05-14
2205CSTAD,Student31803,25,7,2006,Class3,Subject4,2024-05-14
1608CSTAD,Student31804,28,12,2009,Class1,Subject3,2024-05-14
3855CSTAD,Student31805,24,7,2005,Class4,Subject5,2024-05-14
1781CSTAD,Student31806,14,9,2002,Class5,Subject5,2024-05-14
7403CSTAD,Student31807,10,5,1994,Class3,Subject5,2024-05-14
9744CSTAD,Student31808,25,11,1997,Class4,Subject5,2024-05-14
9390CSTAD,Student31809,13,5,2009,Class1,Subject2,2024-05-14
9901CSTAD,Student31810,28,2,2009,Class3,Subject5,2024-05-14
9551CSTAD,Student31811,21,3,2002,Class4,Subject4,2024-05-14
1180CSTAD,Student31812,15,7,1993,Class2,Subject5,2024-05-14
2696CSTAD,Student31813,3,3,2004,Class4,Subject1,2024-05-14
9826CSTAD,Student31814,11,9,2003,Class4,Subject3,2024-05-14
8869CSTAD,Student31815,10,4,1994,Class5,Subject1,2024-05-14
1527CSTAD,Student31816,13,7,2001,Class2,Subject2,2024-05-14
8773CSTAD,Student31817,8,7,2002,Class3,Subject1,2024-05-14
6848CSTAD,Student31818,3,11,2008,Class3,Subject3,2024-05-14
7318CSTAD,Student31819,20,3,1991,Class1,Subject1,2024-05-14
5154CSTAD,Student31820,2,3,1990,Class5,Subject1,2024-05-14
6382CSTAD,Student31821,21,5,1991,Class3,Subject5,2024-05-14
7895CSTAD,Student31822,10,9,2002,Class1,Subject4,2024-05-14
3868CSTAD,Student31823,2,9,1997,Class3,Subject2,2024-05-14
6708CSTAD,Student31824,25,9,2006,Class4,Subject1,2024-05-14
5646CSTAD,Student31825,4,12,2004,Class2,Subject4,2024-05-14
2936CSTAD,Student31826,24,2,1993,Class3,Subject1,2024-05-14
4964CSTAD,Student31827,14,10,1990,Class3,Subject5,2024-05-14
1009CSTAD,Student31828,19,2,1991,Class4,Subject1,2024-05-14
9002CSTAD,Student31829,11,5,2001,Class4,Subject4,2024-05-14
5456CSTAD,Student31830,4,11,1999,Class3,Subject5,2024-05-14
7067CSTAD,Student31831,24,4,2005,Class5,Subject2,2024-05-14
3908CSTAD,Student31832,6,12,2007,Class1,Subject4,2024-05-14
2562CSTAD,Student31833,9,3,1999,Class5,Subject4,2024-05-14
7620CSTAD,Student31834,4,9,1995,Class5,Subject1,2024-05-14
8034CSTAD,Student31835,5,7,2005,Class5,Subject1,2024-05-14
2790CSTAD,Student31836,10,9,2000,Class4,Subject5,2024-05-14
7310CSTAD,Student31837,11,9,1990,Class1,Subject5,2024-05-14
9723CSTAD,Student31838,20,10,2003,Class1,Subject1,2024-05-14
5388CSTAD,Student31839,11,12,2009,Class5,Subject2,2024-05-14
1861CSTAD,Student31840,15,3,1991,Class4,Subject3,2024-05-14
7770CSTAD,Student31841,15,8,2002,Class5,Subject2,2024-05-14
6920CSTAD,Student31842,16,12,1996,Class5,Subject1,2024-05-14
8219CSTAD,Student31843,14,8,1998,Class3,Subject4,2024-05-14
2997CSTAD,Student31844,23,11,1999,Class3,Subject4,2024-05-14
4579CSTAD,Student31845,19,11,1997,Class2,Subject1,2024-05-14
8518CSTAD,Student31846,13,6,2008,Class1,Subject5,2024-05-14
3558CSTAD,Student31847,28,6,1994,Class5,Subject1,2024-05-14
8875CSTAD,Student31848,3,9,1998,Class3,Subject5,2024-05-14
9112CSTAD,Student31849,21,1,1994,Class4,Subject5,2024-05-14
9323CSTAD,Student31850,28,1,1998,Class5,Subject2,2024-05-14
3254CSTAD,Student31851,12,1,1997,Class4,Subject2,2024-05-14
6662CSTAD,Student31852,13,12,2001,Class5,Subject4,2024-05-14
8578CSTAD,Student31853,23,8,1998,Class5,Subject3,2024-05-14
2126CSTAD,Student31854,8,5,2004,Class3,Subject4,2024-05-14
4557CSTAD,Student31855,25,8,2006,Class4,Subject5,2024-05-14
4757CSTAD,Student31856,10,8,2004,Class2,Subject4,2024-05-14
5213CSTAD,Student31857,10,5,1997,Class3,Subject3,2024-05-14
1186CSTAD,Student31858,10,10,1998,Class3,Subject3,2024-05-14
5727CSTAD,Student31859,3,4,1993,Class4,Subject1,2024-05-14
7933CSTAD,Student31860,20,7,2002,Class2,Subject2,2024-05-14
5174CSTAD,Student31861,18,9,1996,Class5,Subject2,2024-05-14
9233CSTAD,Student31862,3,8,1999,Class3,Subject1,2024-05-14
8289CSTAD,Student31863,3,10,1997,Class2,Subject5,2024-05-14
7777CSTAD,Student31864,15,4,2007,Class3,Subject5,2024-05-14
3892CSTAD,Student31865,23,7,1995,Class1,Subject4,2024-05-14
1346CSTAD,Student31866,19,8,1990,Class1,Subject2,2024-05-14
2773CSTAD,Student31867,22,6,1994,Class2,Subject4,2024-05-14
1095CSTAD,Student31868,27,12,1992,Class4,Subject4,2024-05-14
1560CSTAD,Student31869,20,4,2003,Class4,Subject4,2024-05-14
7236CSTAD,Student31870,6,9,2008,Class5,Subject5,2024-05-14
2549CSTAD,Student31871,20,10,1991,Class3,Subject3,2024-05-14
7114CSTAD,Student31872,27,8,1995,Class5,Subject2,2024-05-14
3285CSTAD,Student31873,22,10,2004,Class2,Subject5,2024-05-14
1961CSTAD,Student31874,25,1,1991,Class3,Subject5,2024-05-14
6284CSTAD,Student31875,16,10,1992,Class1,Subject3,2024-05-14
1195CSTAD,Student31876,22,5,1991,Class2,Subject1,2024-05-14
7337CSTAD,Student31877,8,11,2003,Class4,Subject2,2024-05-14
4677CSTAD,Student31878,4,6,2000,Class2,Subject4,2024-05-14
5249CSTAD,Student31879,1,3,2007,Class3,Subject3,2024-05-14
5320CSTAD,Student31880,12,5,2001,Class1,Subject3,2024-05-14
1146CSTAD,Student31881,3,12,1991,Class1,Subject5,2024-05-14
8020CSTAD,Student31882,21,2,2003,Class1,Subject3,2024-05-14
9988CSTAD,Student31883,25,9,2006,Class2,Subject4,2024-05-14
3158CSTAD,Student31884,19,7,2007,Class2,Subject2,2024-05-14
9330CSTAD,Student31885,22,11,2002,Class2,Subject1,2024-05-14
3856CSTAD,Student31886,26,8,2001,Class1,Subject4,2024-05-14
2775CSTAD,Student31887,20,1,1997,Class4,Subject2,2024-05-14
1567CSTAD,Student31888,1,8,2003,Class2,Subject4,2024-05-14
8116CSTAD,Student31889,26,5,1995,Class4,Subject4,2024-05-14
2274CSTAD,Student31890,25,9,1991,Class3,Subject1,2024-05-14
2583CSTAD,Student31891,12,3,2007,Class2,Subject5,2024-05-14
1213CSTAD,Student31892,4,9,2006,Class3,Subject2,2024-05-14
4238CSTAD,Student31893,22,9,2000,Class2,Subject2,2024-05-14
6372CSTAD,Student31894,6,12,2007,Class3,Subject5,2024-05-14
6009CSTAD,Student31895,13,5,2000,Class1,Subject3,2024-05-14
5117CSTAD,Student31896,15,7,2000,Class3,Subject1,2024-05-14
5061CSTAD,Student31897,18,4,2004,Class4,Subject4,2024-05-14
6726CSTAD,Student31898,18,11,1992,Class1,Subject1,2024-05-14
7342CSTAD,Student31899,10,11,1999,Class2,Subject5,2024-05-14
1205CSTAD,Student31900,14,3,1994,Class4,Subject2,2024-05-14
7357CSTAD,Student31901,26,3,2001,Class4,Subject2,2024-05-14
2279CSTAD,Student31902,20,12,1997,Class3,Subject4,2024-05-14
5847CSTAD,Student31903,13,3,2004,Class1,Subject5,2024-05-14
6663CSTAD,Student31904,13,11,2009,Class1,Subject4,2024-05-14
5047CSTAD,Student31905,15,1,1998,Class5,Subject3,2024-05-14
4440CSTAD,Student31906,27,9,1994,Class1,Subject2,2024-05-14
8274CSTAD,Student31907,8,11,2005,Class4,Subject5,2024-05-14
5757CSTAD,Student31908,27,11,1996,Class4,Subject5,2024-05-14
4593CSTAD,Student31909,23,11,2009,Class4,Subject4,2024-05-14
6685CSTAD,Student31910,8,6,1992,Class3,Subject5,2024-05-14
6893CSTAD,Student31911,13,6,1996,Class5,Subject3,2024-05-14
2788CSTAD,Student31912,11,5,1993,Class1,Subject1,2024-05-14
7571CSTAD,Student31913,7,3,2004,Class2,Subject1,2024-05-14
6612CSTAD,Student31914,18,10,2003,Class4,Subject1,2024-05-14
1727CSTAD,Student31915,28,3,2001,Class3,Subject2,2024-05-14
9114CSTAD,Student31916,16,3,2001,Class1,Subject3,2024-05-14
2133CSTAD,Student31917,19,1,2002,Class5,Subject5,2024-05-14
5604CSTAD,Student31918,21,6,2006,Class4,Subject4,2024-05-14
6378CSTAD,Student31919,18,8,2007,Class2,Subject5,2024-05-14
8616CSTAD,Student31920,15,9,1999,Class1,Subject1,2024-05-14
3506CSTAD,Student31921,16,6,1998,Class2,Subject2,2024-05-14
8032CSTAD,Student31922,25,3,1995,Class2,Subject4,2024-05-14
6468CSTAD,Student31923,1,5,1991,Class1,Subject5,2024-05-14
6017CSTAD,Student31924,10,8,2000,Class1,Subject2,2024-05-14
5432CSTAD,Student31925,15,9,2001,Class5,Subject3,2024-05-14
1394CSTAD,Student31926,10,7,1995,Class3,Subject1,2024-05-14
7001CSTAD,Student31927,24,7,2006,Class3,Subject1,2024-05-14
9377CSTAD,Student31928,6,6,1995,Class1,Subject3,2024-05-14
9494CSTAD,Student31929,3,9,1994,Class1,Subject3,2024-05-14
5233CSTAD,Student31930,22,4,2007,Class5,Subject5,2024-05-14
5923CSTAD,Student31931,5,3,2009,Class3,Subject5,2024-05-14
9615CSTAD,Student31932,5,4,2009,Class2,Subject1,2024-05-14
1981CSTAD,Student31933,2,2,2004,Class4,Subject2,2024-05-14
3716CSTAD,Student31934,28,6,1998,Class1,Subject3,2024-05-14
8019CSTAD,Student31935,1,1,2007,Class4,Subject2,2024-05-14
8821CSTAD,Student31936,19,2,2009,Class4,Subject2,2024-05-14
8601CSTAD,Student31937,5,12,2005,Class3,Subject1,2024-05-14
5205CSTAD,Student31938,25,9,2000,Class3,Subject1,2024-05-14
3958CSTAD,Student31939,9,1,1996,Class3,Subject5,2024-05-14
4915CSTAD,Student31940,10,11,2003,Class1,Subject2,2024-05-14
6606CSTAD,Student31941,19,11,1991,Class3,Subject3,2024-05-14
2832CSTAD,Student31942,9,8,2003,Class4,Subject3,2024-05-14
5578CSTAD,Student31943,21,10,2007,Class2,Subject3,2024-05-14
7160CSTAD,Student31944,17,11,2007,Class4,Subject5,2024-05-14
9427CSTAD,Student31945,21,1,2006,Class4,Subject4,2024-05-14
2049CSTAD,Student31946,5,5,2003,Class1,Subject2,2024-05-14
5862CSTAD,Student31947,4,3,1991,Class1,Subject1,2024-05-14
5914CSTAD,Student31948,4,4,2005,Class5,Subject5,2024-05-14
4459CSTAD,Student31949,2,9,2007,Class5,Subject5,2024-05-14
2522CSTAD,Student31950,24,11,2006,Class2,Subject2,2024-05-14
